,X,Y,Z,RSSI
14139,85.0,5.0,456.0,-107.0
14140,168.0,97.0,369.0,-103.0
14141,197.0,314.0,462.0,-118.0
14142,412.0,427.0,201.0,-121.0
14143,294.0,27.0,227.0,-99.0
14144,465.0,15.0,361.0,-118.0
14145,208.0,176.0,46.0,-90.0
14146,100.0,357.0,243.0,-105.0
14147,29.0,176.0,461.0,-109.0
14148,302.0,284.0,75.0,-103.0
14149,158.0,244.0,44.0,-91.0
14150,162.0,32.0,116.0,-83.0
14151,87.0,340.0,214.0,-102.0
14152,389.0,315.0,32.0,-110.0
14153,259.0,344.0,141.0,-106.0
14154,239.0,254.0,59.0,-97.0
14155,76.0,81.0,389.0,-101.0
14156,320.0,459.0,84.0,-116.0
14157,333.0,247.0,344.0,-113.0
14158,329.0,240.0,56.0,-102.0
14159,427.0,417.0,404.0,-130.0
14160,346.0,166.0,450.0,-118.0
14161,436.0,198.0,271.0,-115.0
14162,404.0,345.0,8.0,-113.0
14163,1.0,66.0,232.0,-87.0
14164,130.0,136.0,70.0,-83.0
14165,499.0,212.0,349.0,-123.0
14166,156.0,390.0,221.0,-108.0
14167,224.0,34.0,414.0,-107.0
14168,100.0,24.0,281.0,-92.0
14169,390.0,360.0,265.0,-118.0
14170,176.0,247.0,111.0,-94.0
14171,325.0,411.0,189.0,-115.0
14172,150.0,445.0,263.0,-113.0
14173,485.0,271.0,425.0,-128.0
14174,332.0,230.0,359.0,-114.0
14175,407.0,59.0,200.0,-106.0
14176,230.0,200.0,95.0,-94.0
14177,424.0,146.0,446.0,-122.0
14178,305.0,482.0,492.0,-133.0
14179,271.0,213.0,365.0,-110.0
14180,332.0,63.0,344.0,-108.0
14181,323.0,208.0,56.0,-100.0
14182,179.0,145.0,339.0,-102.0
14183,417.0,427.0,383.0,-129.0
14184,103.0,330.0,248.0,-103.0
14185,212.0,49.0,198.0,-91.0
14186,204.0,425.0,358.0,-118.0
14187,69.0,417.0,238.0,-109.0
14188,27.0,415.0,467.0,-121.0
14189,218.0,26.0,235.0,-94.0
14190,225.0,14.0,333.0,-101.0
14191,82.0,416.0,200.0,-107.0
14192,370.0,406.0,234.0,-119.0
14193,124.0,252.0,407.0,-110.0
14194,88.0,424.0,494.0,-124.0
14195,24.0,490.0,17.0,-109.0
14196,426.0,54.0,424.0,-119.0
14197,449.0,285.0,278.0,-119.0
14198,141.0,162.0,136.0,-88.0
14199,460.0,216.0,115.0,-112.0
14200,449.0,445.0,292.0,-128.0
14201,161.0,321.0,166.0,-101.0
14202,250.0,35.0,214.0,-95.0
14203,31.0,429.0,367.0,-116.0
14204,488.0,155.0,296.0,-118.0
14205,30.0,259.0,193.0,-94.0
14206,87.0,203.0,369.0,-104.0
14207,54.0,379.0,456.0,-119.0
14208,25.0,294.0,143.0,-95.0
14209,214.0,79.0,363.0,-104.0
14210,77.0,383.0,428.0,-117.0
14211,284.0,447.0,482.0,-129.0
14212,284.0,257.0,175.0,-103.0
14213,481.0,204.0,130.0,-113.0
14214,367.0,475.0,6.0,-119.0
14215,80.0,464.0,321.0,-116.0
14216,4.0,293.0,463.0,-114.0
14217,234.0,257.0,167.0,-100.0
14218,190.0,416.0,147.0,-108.0
14219,495.0,103.0,5.0,-111.0
14220,118.0,453.0,207.0,-111.0
14221,291.0,59.0,379.0,-108.0
14222,204.0,452.0,448.0,-125.0
14223,405.0,88.0,377.0,-115.0
14224,499.0,156.0,141.0,-114.0
14225,430.0,134.0,190.0,-109.0
14226,402.0,409.0,137.0,-118.0
14227,57.0,147.0,262.0,-93.0
14228,329.0,270.0,157.0,-106.0
14229,109.0,145.0,473.0,-111.0
14230,494.0,290.0,212.0,-120.0
14231,158.0,349.0,14.0,-100.0
14232,305.0,175.0,420.0,-114.0
14233,76.0,58.0,481.0,-109.0
14234,233.0,277.0,216.0,-103.0
14235,431.0,89.0,215.0,-109.0
14236,250.0,34.0,45.0,-88.0
14237,166.0,486.0,130.0,-113.0
14238,286.0,56.0,162.0,-95.0
14239,105.0,374.0,132.0,-102.0
14240,149.0,281.0,456.0,-115.0
14241,492.0,20.0,464.0,-126.0
14242,109.0,308.0,466.0,-116.0
14243,225.0,140.0,314.0,-102.0
14244,453.0,227.0,233.0,-115.0
14245,188.0,117.0,485.0,-113.0
14246,245.0,195.0,78.0,-94.0
14247,162.0,231.0,487.0,-116.0
14248,399.0,377.0,269.0,-120.0
14249,316.0,429.0,163.0,-115.0
14250,349.0,207.0,473.0,-121.0
14251,213.0,414.0,351.0,-117.0
14252,167.0,108.0,220.0,-92.0
14253,19.0,14.0,316.0,-94.0
14254,262.0,144.0,140.0,-95.0
14255,417.0,61.0,140.0,-105.0
14256,300.0,231.0,20.0,-99.0
14257,49.0,416.0,219.0,-108.0
14258,323.0,479.0,244.0,-121.0
14259,141.0,392.0,178.0,-106.0
14260,282.0,36.0,331.0,-104.0
14261,155.0,375.0,333.0,-112.0
14262,312.0,447.0,143.0,-116.0
14263,187.0,167.0,420.0,-109.0
14264,44.0,80.0,306.0,-94.0
14265,343.0,326.0,221.0,-112.0
14266,400.0,83.0,285.0,-110.0
14267,281.0,103.0,156.0,-95.0
14268,267.0,279.0,125.0,-102.0
14269,379.0,200.0,35.0,-104.0
14270,387.0,145.0,242.0,-108.0
14271,465.0,267.0,449.0,-128.0
14272,353.0,488.0,12.0,-119.0
14273,169.0,15.0,448.0,-108.0
14274,53.0,10.0,244.0,-87.0
14275,260.0,398.0,467.0,-125.0
14276,3.0,117.0,180.0,-84.0
14277,205.0,398.0,20.0,-105.0
14278,172.0,3.0,278.0,-94.0
14279,124.0,306.0,249.0,-102.0
14280,433.0,428.0,72.0,-120.0
14281,197.0,223.0,358.0,-107.0
14282,324.0,176.0,155.0,-101.0
14283,428.0,492.0,295.0,-129.0
14284,143.0,478.0,0.0,-110.0
14285,394.0,108.0,414.0,-117.0
14286,306.0,270.0,39.0,-102.0
14287,115.0,247.0,311.0,-102.0
14288,319.0,123.0,305.0,-106.0
14289,308.0,380.0,191.0,-112.0
14290,121.0,447.0,36.0,-107.0
14291,99.0,152.0,64.0,-82.0
14292,325.0,458.0,490.0,-132.0
14293,274.0,426.0,490.0,-128.0
14294,458.0,224.0,459.0,-127.0
14295,388.0,203.0,94.0,-105.0
14296,181.0,240.0,382.0,-109.0
14297,324.0,162.0,143.0,-100.0
14298,270.0,465.0,269.0,-119.0
14299,79.0,379.0,461.0,-119.0
14300,216.0,293.0,16.0,-98.0
14301,274.0,483.0,99.0,-116.0
14302,253.0,179.0,142.0,-96.0
14303,469.0,112.0,41.0,-109.0
14304,481.0,12.0,365.0,-119.0
14305,493.0,50.0,307.0,-117.0
14306,203.0,362.0,324.0,-112.0
14307,49.0,54.0,75.0,-74.0
14308,21.0,361.0,116.0,-99.0
14309,364.0,326.0,304.0,-117.0
14310,347.0,432.0,254.0,-120.0
14311,155.0,184.0,130.0,-90.0
14312,48.0,125.0,330.0,-97.0
14313,340.0,455.0,189.0,-119.0
14314,356.0,22.0,0.0,-97.0
14315,93.0,83.0,383.0,-101.0
14316,258.0,472.0,325.0,-122.0
14317,293.0,306.0,239.0,-109.0
14318,228.0,109.0,495.0,-115.0
14319,70.0,437.0,296.0,-113.0
14320,266.0,423.0,306.0,-118.0
14321,304.0,390.0,344.0,-119.0
14322,303.0,108.0,87.0,-95.0
14323,250.0,398.0,324.0,-116.0
14324,402.0,332.0,82.0,-113.0
14325,337.0,477.0,264.0,-123.0
14326,376.0,425.0,147.0,-118.0
14327,358.0,267.0,33.0,-105.0
14328,270.0,71.0,167.0,-94.0
14329,301.0,312.0,171.0,-107.0
14330,378.0,79.0,484.0,-121.0
14331,229.0,121.0,38.0,-89.0
14332,194.0,185.0,318.0,-102.0
14333,483.0,108.0,495.0,-128.0
14334,272.0,461.0,385.0,-124.0
14335,460.0,111.0,211.0,-112.0
14336,321.0,253.0,36.0,-102.0
14337,255.0,296.0,78.0,-101.0
14338,409.0,96.0,443.0,-120.0
14339,311.0,453.0,353.0,-124.0
14340,8.0,236.0,56.0,-87.0
14341,147.0,300.0,467.0,-117.0
14342,183.0,216.0,312.0,-103.0
14343,160.0,329.0,182.0,-102.0
14344,446.0,435.0,135.0,-122.0
14345,218.0,380.0,152.0,-107.0
14346,242.0,395.0,462.0,-124.0
14347,349.0,360.0,58.0,-110.0
14348,347.0,440.0,379.0,-126.0
14349,277.0,49.0,226.0,-97.0
14350,142.0,132.0,484.0,-112.0
14351,295.0,136.0,443.0,-114.0
14352,84.0,338.0,319.0,-108.0
14353,101.0,237.0,189.0,-94.0
14354,418.0,351.0,134.0,-116.0
14355,218.0,153.0,151.0,-93.0
14356,263.0,121.0,426.0,-111.0
14357,175.0,225.0,297.0,-102.0
14358,220.0,264.0,481.0,-118.0
14359,307.0,195.0,397.0,-113.0
14360,279.0,482.0,142.0,-117.0
14361,161.0,396.0,355.0,-115.0
14362,403.0,243.0,147.0,-109.0
14363,204.0,82.0,71.0,-86.0
14364,72.0,109.0,248.0,-90.0
14365,392.0,372.0,318.0,-121.0
14366,55.0,324.0,11.0,-95.0
14367,431.0,26.0,441.0,-121.0
14368,77.0,379.0,28.0,-100.0
14369,394.0,222.0,28.0,-106.0
14370,1.0,405.0,179.0,-105.0
14371,191.0,426.0,35.0,-107.0
14372,28.0,332.0,179.0,-99.0
14373,418.0,370.0,340.0,-124.0
14374,218.0,158.0,77.0,-90.0
14375,31.0,222.0,285.0,-98.0
14376,57.0,430.0,497.0,-124.0
14377,423.0,491.0,167.0,-125.0
14378,233.0,81.0,117.0,-90.0
14379,476.0,199.0,479.0,-128.0
14380,188.0,135.0,71.0,-87.0
14381,206.0,404.0,230.0,-111.0
14382,110.0,359.0,1.0,-99.0
14383,454.0,140.0,161.0,-110.0
14384,316.0,426.0,157.0,-115.0
14385,163.0,238.0,408.0,-110.0
14386,475.0,244.0,196.0,-116.0
14387,379.0,48.0,155.0,-102.0
14388,468.0,36.0,156.0,-110.0
14389,327.0,87.0,198.0,-100.0
14390,296.0,260.0,370.0,-114.0
14391,101.0,376.0,209.0,-105.0
14392,394.0,60.0,36.0,-101.0
14393,499.0,91.0,127.0,-112.0
14394,91.0,437.0,147.0,-107.0
14395,423.0,246.0,390.0,-121.0
14396,59.0,426.0,93.0,-105.0
14397,345.0,378.0,400.0,-123.0
14398,413.0,129.0,274.0,-111.0
14399,35.0,283.0,469.0,-114.0
14400,53.0,427.0,207.0,-108.0
14401,372.0,324.0,46.0,-110.0
14402,89.0,216.0,69.0,-87.0
14403,274.0,402.0,368.0,-120.0
14404,251.0,338.0,326.0,-113.0
14405,154.0,124.0,92.0,-85.0
14406,184.0,153.0,118.0,-89.0
14407,150.0,66.0,227.0,-90.0
14408,403.0,219.0,221.0,-111.0
14409,363.0,15.0,90.0,-99.0
14410,51.0,120.0,229.0,-89.0
14411,178.0,408.0,127.0,-107.0
14412,150.0,116.0,466.0,-110.0
14413,52.0,257.0,94.0,-90.0
14414,46.0,8.0,72.0,-73.0
14415,65.0,142.0,153.0,-85.0
14416,269.0,465.0,318.0,-121.0
14417,274.0,33.0,78.0,-91.0
14418,403.0,445.0,448.0,-132.0
14419,227.0,452.0,102.0,-111.0
14420,287.0,264.0,162.0,-103.0
14421,470.0,369.0,448.0,-132.0
14422,64.0,167.0,243.0,-92.0
14423,495.0,236.0,25.0,-114.0
14424,54.0,469.0,31.0,-108.0
14425,116.0,395.0,184.0,-106.0
14426,320.0,74.0,182.0,-99.0
14427,462.0,367.0,193.0,-121.0
14428,442.0,67.0,488.0,-125.0
14429,128.0,185.0,339.0,-102.0
14430,439.0,336.0,344.0,-124.0
14431,109.0,43.0,164.0,-83.0
14432,13.0,180.0,497.0,-113.0
14433,227.0,257.0,245.0,-103.0
14434,228.0,404.0,398.0,-120.0
14435,390.0,457.0,257.0,-124.0
14436,475.0,64.0,162.0,-111.0
14437,403.0,160.0,354.0,-115.0
14438,131.0,25.0,168.0,-84.0
14439,392.0,35.0,384.0,-114.0
14440,253.0,163.0,361.0,-107.0
14441,392.0,383.0,202.0,-118.0
14442,11.0,417.0,441.0,-120.0
14443,398.0,428.0,346.0,-126.0
14444,295.0,478.0,460.0,-130.0
14445,282.0,47.0,429.0,-111.0
14446,149.0,92.0,211.0,-90.0
14447,36.0,465.0,13.0,-107.0
14448,341.0,5.0,360.0,-110.0
14449,198.0,204.0,478.0,-115.0
14450,371.0,132.0,163.0,-103.0
14451,199.0,452.0,333.0,-119.0
14452,208.0,416.0,257.0,-113.0
14453,493.0,178.0,383.0,-123.0
14454,108.0,75.0,126.0,-81.0
14455,1.0,402.0,397.0,-116.0
14456,239.0,344.0,83.0,-103.0
14457,262.0,358.0,364.0,-117.0
14458,14.0,469.0,314.0,-116.0
14459,377.0,347.0,436.0,-126.0
14460,302.0,181.0,237.0,-103.0
14461,117.0,385.0,11.0,-101.0
14462,414.0,32.0,6.0,-102.0
14463,327.0,57.0,337.0,-108.0
14464,357.0,119.0,31.0,-99.0
14465,65.0,371.0,17.0,-99.0
14466,129.0,128.0,73.0,-83.0
14467,264.0,290.0,303.0,-110.0
14468,177.0,291.0,211.0,-101.0
14469,476.0,302.0,475.0,-131.0
14470,183.0,88.0,350.0,-101.0
14471,49.0,245.0,399.0,-107.0
14472,299.0,313.0,267.0,-111.0
14473,86.0,232.0,33.0,-87.0
14474,194.0,50.0,473.0,-111.0
14475,47.0,152.0,54.0,-80.0
14476,488.0,183.0,492.0,-130.0
14477,358.0,93.0,63.0,-99.0
14478,147.0,296.0,343.0,-108.0
14479,150.0,390.0,494.0,-123.0
14480,108.0,221.0,136.0,-90.0
14481,246.0,333.0,420.0,-118.0
14482,81.0,214.0,290.0,-98.0
14483,109.0,392.0,313.0,-111.0
14484,203.0,107.0,475.0,-112.0
14485,192.0,203.0,168.0,-94.0
14486,261.0,247.0,231.0,-103.0
14487,411.0,312.0,455.0,-127.0
14488,207.0,455.0,438.0,-125.0
14489,364.0,1.0,290.0,-107.0
14490,113.0,469.0,108.0,-109.0
14491,130.0,486.0,98.0,-111.0
14492,159.0,157.0,271.0,-97.0
14493,1.0,482.0,185.0,-111.0
14494,5.0,247.0,7.0,-87.0
14495,224.0,285.0,179.0,-101.0
14496,185.0,376.0,380.0,-116.0
14497,58.0,406.0,278.0,-110.0
14498,272.0,217.0,20.0,-96.0
14499,379.0,364.0,64.0,-113.0
14500,426.0,285.0,76.0,-112.0
14501,101.0,49.0,270.0,-91.0
14502,306.0,365.0,95.0,-109.0
14503,324.0,437.0,82.0,-115.0
14504,323.0,176.0,407.0,-114.0
14505,486.0,295.0,370.0,-126.0
14506,426.0,60.0,303.0,-112.0
14507,102.0,499.0,406.0,-124.0
14508,454.0,446.0,386.0,-132.0
14509,305.0,84.0,199.0,-99.0
14510,238.0,113.0,109.0,-91.0
14511,71.0,147.0,267.0,-93.0
14512,291.0,384.0,434.0,-123.0
14513,83.0,38.0,481.0,-109.0
14514,438.0,251.0,208.0,-114.0
14515,257.0,394.0,242.0,-113.0
14516,96.0,11.0,467.0,-108.0
14517,304.0,476.0,354.0,-125.0
14518,288.0,325.0,417.0,-119.0
14519,158.0,198.0,127.0,-91.0
14520,346.0,243.0,131.0,-105.0
14521,101.0,454.0,435.0,-122.0
14522,72.0,442.0,108.0,-106.0
14523,36.0,341.0,124.0,-98.0
14524,158.0,93.0,69.0,-83.0
14525,394.0,373.0,150.0,-116.0
14526,91.0,99.0,281.0,-93.0
14527,383.0,266.0,394.0,-120.0
14528,239.0,459.0,321.0,-120.0
14529,78.0,429.0,121.0,-106.0
14530,281.0,382.0,363.0,-119.0
14531,448.0,311.0,191.0,-117.0
14532,472.0,204.0,171.0,-114.0
14533,37.0,257.0,419.0,-109.0
14534,71.0,359.0,393.0,-113.0
14535,84.0,295.0,275.0,-102.0
14536,40.0,378.0,487.0,-121.0
14537,315.0,454.0,108.0,-116.0
14538,374.0,415.0,459.0,-130.0
14539,51.0,183.0,305.0,-97.0
14540,22.0,390.0,200.0,-104.0
14541,272.0,185.0,198.0,-100.0
14542,54.0,427.0,403.0,-118.0
14543,96.0,360.0,377.0,-113.0
14544,316.0,467.0,479.0,-132.0
14545,142.0,481.0,231.0,-115.0
14546,57.0,456.0,151.0,-109.0
14547,153.0,398.0,47.0,-104.0
14548,87.0,197.0,483.0,-113.0
14549,163.0,246.0,7.0,-92.0
14550,75.0,353.0,64.0,-98.0
14551,17.0,344.0,346.0,-109.0
14552,125.0,13.0,76.0,-78.0
14553,437.0,310.0,269.0,-119.0
14554,393.0,165.0,363.0,-115.0
14555,23.0,347.0,416.0,-114.0
14556,33.0,227.0,30.0,-86.0
14557,367.0,12.0,10.0,-98.0
14558,175.0,124.0,242.0,-94.0
14559,185.0,355.0,339.0,-112.0
14560,236.0,177.0,240.0,-99.0
14561,218.0,90.0,341.0,-102.0
14562,18.0,420.0,26.0,-103.0
14563,42.0,233.0,401.0,-107.0
14564,445.0,158.0,334.0,-117.0
14565,107.0,416.0,92.0,-105.0
14566,347.0,401.0,205.0,-116.0
14567,351.0,405.0,16.0,-113.0
14568,438.0,193.0,252.0,-114.0
14569,206.0,458.0,362.0,-121.0
14570,369.0,171.0,402.0,-116.0
14571,23.0,381.0,181.0,-103.0
14572,39.0,226.0,265.0,-97.0
14573,443.0,197.0,7.0,-109.0
14574,25.0,56.0,358.0,-98.0
14575,100.0,389.0,353.0,-113.0
14576,320.0,197.0,172.0,-102.0
14577,94.0,259.0,277.0,-100.0
14578,448.0,435.0,218.0,-125.0
14579,260.0,436.0,233.0,-115.0
14580,311.0,155.0,257.0,-104.0
14581,261.0,373.0,276.0,-113.0
14582,362.0,349.0,464.0,-127.0
14583,346.0,312.0,137.0,-109.0
14584,379.0,487.0,46.0,-121.0
14585,113.0,465.0,317.0,-117.0
14586,149.0,201.0,90.0,-89.0
14587,287.0,31.0,333.0,-105.0
14588,5.0,45.0,167.0,-81.0
14589,62.0,480.0,346.0,-119.0
14590,345.0,488.0,318.0,-126.0
14591,494.0,328.0,373.0,-128.0
14592,323.0,200.0,446.0,-118.0
14593,32.0,69.0,215.0,-86.0
14594,260.0,297.0,289.0,-109.0
14595,214.0,478.0,434.0,-126.0
14596,4.0,91.0,288.0,-92.0
14597,265.0,183.0,311.0,-105.0
14598,137.0,239.0,363.0,-106.0
14599,181.0,170.0,475.0,-113.0
14600,397.0,384.0,139.0,-116.0
14601,291.0,457.0,471.0,-130.0
14602,335.0,242.0,152.0,-105.0
14603,472.0,342.0,21.0,-117.0
14604,313.0,302.0,54.0,-104.0
14605,41.0,366.0,238.0,-104.0
14606,174.0,157.0,394.0,-106.0
14607,38.0,1.0,88.0,-74.0
14608,305.0,196.0,79.0,-98.0
14609,472.0,283.0,72.0,-115.0
14610,274.0,223.0,427.0,-115.0
14611,413.0,11.0,183.0,-106.0
14612,94.0,109.0,247.0,-91.0
14613,345.0,18.0,438.0,-115.0
14614,403.0,414.0,205.0,-120.0
14615,444.0,356.0,155.0,-118.0
14616,497.0,163.0,349.0,-122.0
14617,250.0,86.0,47.0,-89.0
14618,169.0,239.0,73.0,-92.0
14619,347.0,30.0,354.0,-110.0
14620,184.0,277.0,263.0,-103.0
14621,372.0,424.0,429.0,-129.0
14622,29.0,295.0,176.0,-96.0
14623,446.0,163.0,488.0,-126.0
14624,428.0,458.0,109.0,-122.0
14625,33.0,64.0,341.0,-96.0
14626,320.0,495.0,179.0,-120.0
14627,288.0,476.0,62.0,-115.0
14628,201.0,340.0,475.0,-121.0
14629,306.0,377.0,201.0,-112.0
14630,455.0,463.0,359.0,-132.0
14631,263.0,399.0,100.0,-109.0
14632,85.0,458.0,205.0,-111.0
14633,395.0,134.0,215.0,-107.0
14634,300.0,34.0,120.0,-94.0
14635,465.0,105.0,5.0,-108.0
14636,158.0,199.0,370.0,-105.0
14637,72.0,215.0,82.0,-87.0
14638,330.0,46.0,155.0,-98.0
14639,95.0,467.0,482.0,-126.0
14640,225.0,258.0,41.0,-96.0
14641,50.0,451.0,480.0,-124.0
14642,144.0,496.0,133.0,-113.0
14643,491.0,239.0,444.0,-128.0
14644,483.0,352.0,169.0,-121.0
14645,49.0,455.0,12.0,-106.0
14646,492.0,80.0,496.0,-128.0
14647,102.0,94.0,228.0,-89.0
14648,419.0,373.0,112.0,-116.0
14649,299.0,179.0,281.0,-105.0
14650,129.0,478.0,441.0,-125.0
14651,146.0,415.0,318.0,-114.0
14652,110.0,356.0,168.0,-102.0
14653,266.0,223.0,385.0,-112.0
14654,493.0,345.0,170.0,-121.0
14655,312.0,326.0,455.0,-123.0
14656,135.0,184.0,290.0,-98.0
14657,227.0,443.0,369.0,-121.0
14658,381.0,375.0,166.0,-115.0
14659,60.0,17.0,191.0,-83.0
14660,38.0,490.0,491.0,-128.0
14661,457.0,258.0,196.0,-115.0
14662,230.0,198.0,335.0,-106.0
14663,41.0,228.0,64.0,-87.0
14664,150.0,479.0,245.0,-115.0
14665,381.0,394.0,439.0,-128.0
14666,64.0,292.0,72.0,-93.0
14667,249.0,442.0,239.0,-115.0
14668,182.0,21.0,413.0,-106.0
14669,203.0,84.0,289.0,-98.0
14670,346.0,168.0,396.0,-115.0
14671,31.0,374.0,124.0,-101.0
14672,439.0,463.0,8.0,-122.0
14673,295.0,273.0,338.0,-112.0
14674,72.0,341.0,231.0,-103.0
14675,216.0,366.0,189.0,-107.0
14676,116.0,449.0,157.0,-109.0
14677,330.0,360.0,145.0,-111.0
14678,431.0,402.0,23.0,-118.0
14679,52.0,264.0,117.0,-91.0
14680,4.0,319.0,417.0,-112.0
14681,175.0,207.0,432.0,-111.0
14682,319.0,304.0,180.0,-108.0
14683,457.0,136.0,471.0,-125.0
14684,314.0,15.0,187.0,-98.0
14685,6.0,68.0,429.0,-104.0
14686,270.0,360.0,309.0,-114.0
14687,123.0,56.0,373.0,-101.0
14688,18.0,326.0,139.0,-97.0
14689,105.0,216.0,65.0,-87.0
14690,480.0,448.0,480.0,-138.0
14691,33.0,101.0,74.0,-77.0
14692,489.0,470.0,214.0,-129.0
14693,453.0,2.0,287.0,-113.0
14694,98.0,124.0,461.0,-109.0
14695,373.0,197.0,85.0,-104.0
14696,168.0,163.0,395.0,-106.0
14697,275.0,18.0,237.0,-98.0
14698,188.0,102.0,399.0,-106.0
14699,404.0,7.0,375.0,-115.0
14700,93.0,80.0,29.0,-76.0
14701,264.0,77.0,179.0,-95.0
14702,450.0,336.0,103.0,-116.0
14703,86.0,260.0,186.0,-95.0
14704,305.0,329.0,221.0,-110.0
14705,400.0,144.0,449.0,-121.0
14706,211.0,49.0,425.0,-108.0
14707,362.0,325.0,53.0,-109.0
14708,80.0,108.0,311.0,-95.0
14709,258.0,165.0,430.0,-113.0
14710,369.0,348.0,259.0,-116.0
14711,434.0,217.0,447.0,-124.0
14712,281.0,388.0,172.0,-111.0
14713,223.0,299.0,137.0,-101.0
14714,390.0,245.0,42.0,-107.0
14715,386.0,498.0,193.0,-124.0
14716,77.0,284.0,287.0,-102.0
14717,386.0,254.0,54.0,-107.0
14718,175.0,259.0,496.0,-118.0
14719,99.0,405.0,191.0,-106.0
14720,497.0,480.0,30.0,-127.0
14721,52.0,244.0,462.0,-112.0
14722,259.0,303.0,72.0,-101.0
14723,368.0,131.0,490.0,-121.0
14724,428.0,468.0,139.0,-123.0
14725,106.0,462.0,379.0,-120.0
14726,303.0,15.0,82.0,-93.0
14727,61.0,85.0,42.0,-75.0
14728,138.0,123.0,14.0,-82.0
14729,388.0,24.0,389.0,-114.0
14730,298.0,243.0,433.0,-117.0
14731,415.0,492.0,136.0,-124.0
14732,89.0,3.0,317.0,-95.0
14733,95.0,458.0,248.0,-113.0
14734,21.0,227.0,499.0,-114.0
14735,117.0,23.0,366.0,-100.0
14736,387.0,398.0,385.0,-126.0
14737,441.0,255.0,195.0,-114.0
14738,174.0,223.0,261.0,-100.0
14739,480.0,372.0,303.0,-126.0
14740,5.0,10.0,125.0,-76.0
14741,17.0,232.0,355.0,-103.0
14742,55.0,405.0,449.0,-120.0
14743,37.0,219.0,241.0,-94.0
14744,120.0,463.0,462.0,-125.0
14745,387.0,244.0,273.0,-113.0
14746,60.0,127.0,146.0,-83.0
14747,48.0,46.0,26.0,-71.0
14748,308.0,441.0,367.0,-124.0
14749,163.0,490.0,175.0,-114.0
14750,216.0,174.0,90.0,-91.0
14751,85.0,318.0,472.0,-117.0
14752,109.0,2.0,495.0,-111.0
14753,267.0,158.0,50.0,-93.0
14754,498.0,294.0,456.0,-131.0
14755,4.0,327.0,143.0,-97.0
14756,376.0,14.0,121.0,-101.0
14757,253.0,114.0,248.0,-98.0
14758,172.0,139.0,126.0,-88.0
14759,325.0,312.0,200.0,-109.0
14760,465.0,420.0,403.0,-132.0
14761,95.0,351.0,351.0,-110.0
14762,216.0,333.0,194.0,-105.0
14763,250.0,195.0,188.0,-98.0
14764,480.0,287.0,495.0,-132.0
14765,442.0,444.0,100.0,-122.0
14766,446.0,344.0,463.0,-131.0
14767,327.0,361.0,324.0,-118.0
14768,306.0,182.0,269.0,-105.0
14769,492.0,226.0,113.0,-115.0
14770,402.0,62.0,141.0,-104.0
14771,130.0,482.0,320.0,-118.0
14772,67.0,350.0,21.0,-97.0
14773,384.0,85.0,419.0,-117.0
14774,376.0,355.0,373.0,-122.0
14775,235.0,249.0,270.0,-104.0
14776,384.0,369.0,128.0,-114.0
14777,335.0,399.0,339.0,-121.0
14778,446.0,199.0,195.0,-112.0
14779,410.0,357.0,113.0,-115.0
14780,124.0,289.0,360.0,-108.0
14781,196.0,473.0,277.0,-117.0
14782,12.0,489.0,266.0,-115.0
14783,102.0,213.0,275.0,-98.0
14784,31.0,186.0,227.0,-92.0
14785,368.0,305.0,197.0,-112.0
14786,131.0,397.0,280.0,-110.0
14787,468.0,325.0,404.0,-128.0
14788,155.0,181.0,78.0,-88.0
14789,71.0,34.0,315.0,-94.0
14790,216.0,32.0,346.0,-102.0
14791,499.0,420.0,47.0,-124.0
14792,134.0,7.0,349.0,-99.0
14793,196.0,110.0,253.0,-95.0
14794,314.0,203.0,387.0,-113.0
14795,418.0,247.0,300.0,-116.0
14796,205.0,463.0,104.0,-112.0
14797,132.0,317.0,167.0,-99.0
14798,204.0,21.0,172.0,-89.0
14799,352.0,322.0,209.0,-112.0
14800,61.0,165.0,246.0,-92.0
14801,15.0,467.0,147.0,-109.0
14802,304.0,381.0,360.0,-120.0
14803,64.0,483.0,289.0,-116.0
14804,444.0,231.0,37.0,-110.0
14805,321.0,245.0,232.0,-107.0
14806,445.0,189.0,127.0,-110.0
14807,237.0,208.0,342.0,-107.0
14808,347.0,228.0,165.0,-105.0
14809,172.0,252.0,185.0,-97.0
14810,410.0,422.0,385.0,-128.0
14811,493.0,229.0,287.0,-120.0
14812,191.0,14.0,322.0,-99.0
14813,403.0,321.0,193.0,-115.0
14814,313.0,337.0,130.0,-108.0
14815,492.0,491.0,32.0,-128.0
14816,25.0,221.0,24.0,-85.0
14817,372.0,214.0,484.0,-123.0
14818,191.0,198.0,111.0,-92.0
14819,80.0,140.0,252.0,-92.0
14820,141.0,273.0,74.0,-93.0
14821,274.0,273.0,193.0,-104.0
14822,55.0,176.0,121.0,-85.0
14823,43.0,221.0,419.0,-108.0
14824,48.0,270.0,46.0,-90.0
14825,26.0,268.0,261.0,-99.0
14826,173.0,69.0,230.0,-92.0
14827,276.0,320.0,408.0,-118.0
14828,104.0,401.0,404.0,-117.0
14829,385.0,312.0,279.0,-116.0
14830,218.0,343.0,498.0,-123.0
14831,320.0,432.0,383.0,-124.0
14832,5.0,473.0,288.0,-115.0
14833,174.0,343.0,399.0,-115.0
14834,165.0,325.0,282.0,-106.0
14835,367.0,31.0,306.0,-108.0
14836,104.0,491.0,102.0,-111.0
14837,403.0,262.0,33.0,-108.0
